tweet_id,retweet_count,favorite_count,followers_count
688828561667567616,310,1253,1253
688804835492233216,165,868,868
688789766343622656,591,2004,2004
688547210804498433,611,2339,2339
688519176466644993,647,2100,2100
688385280030670848,4003,8314,8314
688211956440801280,729,2030,2030
688179443353796608,518,1922,1922
688116655151435777,685,2551,2551
688064179421470721,313,1549,1549
687841446767013888,2197,4889,4889
687826841265172480,990,2459,2459
687818504314159109,847,2231,2231
687807801670897665,638,2130,2130
687732144991551489,585,1582,1582
687704180304273409,757,2190,2190
687664829264453632,463,1760,1760
687494652870668288,519,1715,1715
687480748861947905,215,1440,1440
687476254459715584,471,1779,1779
687460506001633280,483,1841,1841
687399393394311168,541,1702,1702
687317306314240000,8172,18193,18193
687312378585812992,1699,3920,3920
687127927494963200,2009,4860,4860
687124485711986689,453,1974,1974
687109925361856513,2194,5247,5247
687102708889812993,854,2113,2113
687096057537363968,544,2025,2025
686947101016735744,2842,7784,7784
686760001961103360,1236,3169,3169
686749460672679938,1292,3131,3131
686730991906516992,1071,3718,3718
686683045143953408,718,2550,2550
686618349602762752,1217,3336,3336
686606069955735556,482,1705,1705
686394059078897668,625,1554,1554
686386521809772549,768,2928,2928
686377065986265092,501,1994,1994
686358356425093120,577,1941,1941
686286779679375361,1486,3626,3626
686050296934563840,647,2025,2025
686035780142297088,101,1035,1035
686034024800862208,1008,2780,2780
686007916130873345,355,2232,2232
686003207160610816,553,1640,1640
685973236358713344,466,1886,1886
685943807276412928,520,1464,1464
685906723014619143,2539,6743,6743
685681090388975616,106,1836,1836
685667379192414208,506,2138,2138
685663452032069632,1308,2912,2912
685641971164143616,687,2644,2644
685547936038666240,13821,29653,29653
685532292383666176,1029,2746,2746
685325112850124800,3510,8464,8464
685321586178670592,570,2392,2392
685315239903100929,926,2957,2957
685307451701334016,384,1870,1870
685268753634967552,1047,2760,2760
685198997565345792,583,2086,2086
685169283572338688,1254,3684,3684
684969860808454144,319,2159,2159
684959798585110529,2755,6151,6151
684940049151070208,918,2884,2884
684926975086034944,409,3123,3123
684914660081053696,1291,3147,3147
684902183876321280,455,1664,1664
684880619965411328,707,1872,1872
684830982659280897,19243,31566,31566
684800227459624960,892,2456,2456
684594889858887680,3106,7985,7985
684588130326986752,1257,3733,3733
684567543613382656,1078,2704,2704
684538444857667585,834,2373,2373
684481074559381504,1049,3480,3480
684460069371654144,490,1775,1775
684241637099323392,2894,7316,7316
684225744407494656,182,1109,1109
684222868335505415,1217,3418,3418
684200372118904832,920,1922,1922
684195085588783105,448,1714,1714
684188786104872960,1020,3126,3126
684177701129875456,579,1818,1818
684147889187209216,1331,2659,2659
684122891630342144,415,1812,1812
684097758874210310,1262,3695,3695
683857920510050305,996,3429,3429
683852578183077888,309,1748,1748
683849932751646720,835,2354,2354
683834909291606017,1000,2355,2355
683828599284170753,955,2526,2526
683773439333797890,1197,2981,2981
683742671509258241,2947,5821,5821
683515932363329536,2566,6663,6663
683498322573824003,856,2848,2848
683481228088049664,884,2386,2386
683462770029932544,606,2174,2174
683449695444799489,1427,3493,3493
683391852557561860,2136,6850,6850
683357973142474752,811,2609,2609
683142553609318400,922,2578,2578
683111407806746624,809,3057,3057
683098815881154561,578,1948,1948
683078886620553216,509,1797,1797
683030066213818368,649,1942,1942
682962037429899265,14594,32932,32932
682808988178739200,149,1582,1582
682788441537560576,1001,2229,2229
682750546109968385,386,1361,1361
682697186228989953,327,1177,1177
682662431982772225,961,2725,2725
682638830361513985,524,1850,1850
682429480204398592,1017,3088,3088
682406705142087680,1555,6767,6767
682393905736888321,580,2008,2008
682389078323662849,418,1492,1492
682303737705140231,871,2755,2755
682259524040966145,1056,3689,3689
682242692827447297,1019,2884,2884
682088079302213632,8694,16355,16355
682059653698686977,1510,4424,4424
682047327939461121,833,2867,2867
682032003584274432,1755,5917,5917
682003177596559360,1338,2783,2783
681981167097122816,903,2523,2523
681891461017812993,730,2202,2202
681694085539872773,3595,11486,11486
681679526984871937,391,1586,1586
681654059175129088,804,2358,2358
681610798867845120,410,1688,1688
681579835668455424,1156,3168,3168
681523177663676416,5088,12860,12860
681340665377193984,246,1473,1473
681339448655802368,3626,8359,8359
681320187870711809,657,2351,2351
681302363064414209,1594,3505,3505
681297372102656000,837,2896,2896
681281657291280384,976,2894,2894
681261549936340994,233,1292,1292
681242418453299201,460,1316,1316
681231109724700672,430,2177,2177
681193455364796417,1302,3318,3318
680970795137544192,573,2159,2159
680959110691590145,1779,4131,4131
680940246314430465,914,2845,2845
680934982542561280,385,1863,1863
680913438424612864,551,2151,2151
680889648562991104,315,1562,1562
680836378243002368,1159,3110,3110
680805554198020098,593,1914,1914
680801747103793152,727,2127,2127
680798457301471234,922,2541,2541
680609293079592961,615,2342,2342
680583894916304897,1168,3220,3220
680497766108381184,1698,3787,3787
680494726643068929,427,1538,1538
680473011644985345,653,2293,2293
680440374763077632,425,1291,1291
680221482581123072,254,1317,1317
680206703334408192,1015,2518,2518
680191257256136705,434,1933,1933
680176173301628928,1362,3460,3460
680161097740095489,650,2090,2090
680145970311643136,1525,3223,3223
680130881361686529,836,2051,2051
680115823365742593,812,2440,2440
680100725817409536,1217,3217,3217
680085611152338944,7983,11489,11489
680070545539371008,760,2327,2327
679877062409191424,568,1729,1729
679872969355714560,584,1958,1958
679862121895714818,538,2186,2186
679854723806179328,1076,2544,2544
679844490799091713,675,2131,2131
679828447187857408,12290,32309,32309
679777920601223168,972,2786,2786
679736210798047232,703,1866,1866
679729593985699840,731,1948,1948
679722016581222400,420,1492,1492
679530280114372609,1842,4268,4268
679527802031484928,642,2356,2356
679511351870550016,1115,2986,2986
679503373272485890,1310,2835,2835
679475951516934144,565,1866,1866
679462823135686656,16694,28713,28713
679405845277462528,1044,2105,2105
679158373988876288,7077,18950,18950
679148763231985668,897,2485,2485
679132435750195208,1012,2618,2618
679111216690831360,2255,5291,5291
679062614270468097,7062,15112,15112
679047485189439488,580,2014,2014
679001094530465792,1071,2535,2535
678991772295516161,995,2016,2016
678969228704284672,404,1456,1456
678800283649069056,799,2295,2295
678798276842360832,1006,3092,3092
678774928607469569,800,2506,2506
678767140346941444,1198,3138,3138
678764513869611008,411,1450,1450
678755239630127104,2876,6349,6349
678740035362037760,1463,3312,3312
678708137298427904,2135,4986,4986
678675843183484930,1289,2536,2536
678643457146150913,351,1821,1821
678446151570427904,1342,3574,3574
678424312106393600,2214,4879,4879
678410210315247616,1579,3734,3734
678399652199309312,27991,71695,71695
678396796259975168,364,1416,1416
678389028614488064,369,1667,1667
678380236862578688,801,2181,2181
678341075375947776,465,1532,1532
678334497360859136,220,1154,1154
678278586130948096,5386,10172,10172
678255464182861824,320,1415,1415
678023323247357953,336,1694,1694
678021115718029313,5503,12051,12051
677961670166224897,1494,3064,3064
677918531514703872,352,1185,1185
677895101218201600,1797,4278,4278
677716515794329600,851,2710,2710
677700003327029250,1257,3033,3033
677698403548192770,279,1086,1086
677687604918272002,733,2206,2206
677673981332312066,1316,2959,2959
677662372920729601,827,1732,1732
677644091929329666,713,1660,1660
677573743309385728,585,1895,1895
677565715327688705,401,1155,1155
677557565589463040,988,2167,2167
677547928504967168,3216,6166,6166
677530072887205888,196,938,938
677335745548390400,1516,2676,2676
677334615166730240,246,1195,1195
677331501395156992,202,961,961
677328882937298944,1308,3250,3250
677314812125323265,458,1460,1460
677301033169788928,348,1082,1082
677269281705472000,624,1755,1755
677228873407442944,1422,3140,3140
677187300187611136,792,2429,2429
676975532580409345,927,2460,2460
676957860086095872,709,1974,1974
676949632774234114,344,1153,1153
676948236477857792,756,1908,1908
676946864479084545,320,1531,1531
676942428000112642,657,1828,1828
676936541936185344,4334,11304,11304
676916996760600576,1585,2633,2633
676897532954456065,627,1991,1991
676864501615042560,611,1835,1835
676821958043033607,13483,20162,20162
676819651066732545,588,1611,1611
676811746707918848,368,1273,1273
676776431406465024,1769,4429,4429
676617503762681856,836,2560,2560
676613908052996102,169,957,957
676606785097199616,381,1675,1675
676603393314578432,332,1017,1017
676593408224403456,1838,4025,4025
676590572941893632,105,813,813
676588346097852417,679,2031,2031
676582956622721024,247,1046,1046
676575501977128964,974,2274,2274
676533798876651520,482,1660,1660
676496375194980353,456,1334,1334
676470639084101634,4087,10319,10319
676440007570247681,576,1528,1528
676430933382295552,298,1226,1226
676263575653122048,471,1836,1836
676237365392908289,240,1054,1054
676219687039057920,27198,69193,69193
676215927814406144,505,1523,1523
676191832485810177,894,1999,1999
676146341966438401,573,1714,1714
676121918416756736,1006,1903,1903
676101918813499392,1033,2526,2526
676098748976615425,1222,2611,2611
676089483918516224,381,1147,1147
675898130735476737,494,1402,1402
675891555769696257,743,1870,1870
675888385639251968,819,2065,2065
675878199931371520,1217,3676,3676
675870721063669760,484,1426,1426
675853064436391936,1111,2369,2369
675849018447167488,122,839,839
675845657354215424,761,1991,1991
675822767435051008,467,1345,1345
675820929667219457,199,931,931
675798442703122432,2990,9094,9094
675781562965868544,412,1417,1417
675740360753160193,288,1031,1031
675710890956750848,704,1634,1634
675707330206547968,586,1745,1745
675706639471788032,82,562,562
675534494439489536,348,1619,1619
675531475945709568,319,1040,1040
675522403582218240,244,910,910
675517828909424640,398,1114,1114
675501075957489664,5105,15114,15114
675497103322386432,1105,2743,2743
675489971617296384,523,1118,1118
675483430902214656,831,1614,1614
675432746517426176,493,1332,1332
675372240448454658,445,1490,1490
675362609739206656,187,916,916
675354435921575936,14638,28921,28921
675349384339542016,1957,3444,3444
675334060156301312,1107,2420,2420
675166823650848770,1351,3098,3098
675153376133427200,2216,5460,5460
675149409102012420,1469,3272,3272
675147105808306176,193,826,826
675146535592706048,248,1036,1036
675145476954566656,762,1869,1869
675135153782571009,403,1134,1134
675113801096802304,675,1695,1695
675111688094527488,209,843,843
675109292475830276,980,2453,2453
675047298674663426,268,907,907
675015141583413248,1008,2352,2352
675006312288268288,194,851,851
675003128568291329,395,1352,1352
674999807681908736,934,1936,1936
674805413498527744,304,732,732
674800520222154752,732,2626,2626
674793399141146624,929,2158,2158
674790488185167872,213,960,960
674788554665512960,180,703,703
674781762103414784,1013,1750,1750
674774481756377088,397,958,958
674767892831932416,680,1588,1588
674764817387900928,197,681,681
674754018082705410,374,1198,1198
674752233200820224,388,1272,1272
674743008475090944,453,1228,1228
674742531037511680,42,420,420
674739953134403584,320,944,944
674737130913071104,79,562,562
674690135443775488,404,1002,1002
674670581682434048,554,1411,1411
674664755118911488,200,794,794
674646392044941312,419,1231,1231
674644256330530816,235,903,903
674638615994089473,499,1480,1480
674632714662858753,491,1313,1313
674606911342424069,85,826,826
674468880899788800,1754,5451,5451
674447403907457024,305,931,931
674436901579923456,336,958,958
674422304705744896,452,1248,1248
674416750885273600,113,587,587
674410619106390016,388,1039,1039
674394782723014656,479,1298,1298
674372068062928900,274,738,738
674330906434379776,64,483,483
674318007229923329,440,1216,1216
674307341513269249,5922,9897,9897
674291837063053312,5038,12840,12840
674271431610523648,629,1358,1358
674269164442398721,199,798,798
674265582246694913,720,1426,1426
674262580978937856,370,1148,1148
674255168825880576,455,1268,1268
674082852460433408,141,656,656
674075285688614912,243,861,861
674063288070742018,1877,5562,5562
674053186244734976,1096,2870,2870
674051556661161984,421,1258,1258
674045139690631169,549,1237,1237
674042553264685056,107,619,619
674038233588723717,359,947,947
674036086168010753,180,739,739
674024893172875264,1057,1547,1547
674019345211760640,257,984,984
674014384960745472,545,1351,1351
674008982932058114,294,1060,1060
673956914389192708,819,1704,1704
673919437611909120,314,1031,1031
673906403526995968,1398,2774,2774
673887867907739649,218,818,818
673716320723169284,660,2700,2700
673715861853720576,1777,3079,3079
673711475735838725,259,917,917
673709992831262724,229,729,729
673708611235921920,250,933,933
673707060090052608,336,964,964
673705679337693185,349,1099,1099
673700254269775872,486,1252,1252
673697980713705472,1661,3417,3417
673689733134946305,557,1496,1496
673688752737402881,425,1094,1094
673686845050527744,365,1247,1247
673680198160809984,398,1194,1194
673662677122719744,318,1097,1097
673656262056419329,192,628,628
673636718965334016,303,966,966
673612854080196609,616,1389,1389
673583129559498752,305,1036,1036
673580926094458881,230,715,715
673576835670777856,475,1197,1197
673363615379013632,263,910,910
673359818736984064,579,1256,1256
673355879178194945,486,1299,1299
673352124999274496,467,1457,1457
673350198937153538,181,662,662
673345638550134785,1081,2171,2171
673343217010679808,231,835,835
673342308415348736,481,1105,1105
673320132811366400,6729,11654,11654
673317986296586240,213,755,755
673295268553605120,2687,6557,6557
673270968295534593,307,920,920
673240798075449344,603,1234,1234
673213039743795200,707,1913,1913
673148804208660480,534,1448,1448
672997845381865473,616,1699,1699
672995267319328768,245,818,818
672988786805112832,252,850,850
672984142909456390,460,1084,1084
672980819271634944,872,1583,1583
672975131468300288,763,1447,1447
672970152493887488,297,808,808
672968025906282496,455,1138,1138
672964561327235073,541,1227,1227
672902681409806336,415,1181,1181
672898206762672129,350,765,765
672884426393653248,718,1334,1334
672877615439593473,295,881,881
672834301050937345,492,1125,1125
672828477930868736,408,1081,1081
672640509974827008,267,845,845
672622327801233409,412,1123,1123
672614745925664768,507,1059,1059
672609152938721280,332,933,933
672604026190569472,332,940,940
672594978741354496,518,1137,1137
672591762242805761,277,818,818
672591271085670400,153,625,625
672538107540070400,309,879,879
672523490734551040,142,536,536
672488522314567680,361,968,968
672482722825261057,511,964,964
672481316919734272,109,624,624
672475084225949696,601,1260,1260
672466075045466113,436,1161,1161
672272411274932228,2872,5595,5595
672267570918129665,523,1277,1277
672264251789176834,280,994,994
672256522047614977,1302,2449,2449
672254177670729728,638,1244,1244
672248013293752320,510,1488,1488
672245253877968896,128,591,591
672239279297454080,270,796,796
672231046314901505,867,1583,1583
672222792075620352,170,689,689
672205392827572224,987,1925,1925
672169685991993344,312,887,887
672160042234327040,299,751,751
672139350159835138,585,1511,1511
672125275208069120,960,2071,2071
672095186491711488,323,852,852
672082170312290304,315,818,818
672068090318987265,437,1111,1111
671896809300709376,3612,7406,7406
671891728106971137,471,1146,1146
671882082306625538,1180,3021,3021
671879137494245376,561,1218,1218
671874878652489728,470,1080,1080
671866342182637568,410,977,977
671855973984772097,362,779,779
671789708968640512,2946,6149,6149
671768281401958400,421,1018,1018
671763349865160704,758,1458,1458
671744970634719232,641,1172,1172
671743150407421952,196,656,656
671735591348891648,644,1257,1257
671729906628341761,3727,7301,7301
671561002136281088,6175,11088,11088
671550332464455680,182,795,795
671547767500775424,489,1185,1185
671544874165002241,876,1699,1699
671542985629241344,474,939,939
671538301157904385,333,820,820
671536543010570240,338,1013,1013
671533943490011136,489,884,884
671528761649688577,209,717,717
671520732782923777,441,1196,1196
671518598289059840,245,819,819
671511350426865664,595,1386,1386
671504605491109889,3060,6079,6079
671497587707535361,375,799,799
671488513339211776,405,863,863
671486386088865792,168,499,499
671485057807351808,190,657,657
671390180817915904,641,1258,1258
671362598324076544,254,956,956
671357843010908160,132,345,345
671355857343524864,102,406,406
671347597085433856,361,811,811
671186162933985280,173,616,616
671182547775299584,278,953,953
671166507850801152,299,759,759
671163268581498880,948,1423,1423
671159727754231808,67,310,310
671154572044468225,184,608,608
671151324042559489,127,568,568
671147085991960577,189,567,567
671141549288370177,561,997,997
671138694582165504,333,798,798
671134062904504320,157,636,636
671122204919246848,2149,3010,3010
671115716440031232,660,1188,1188
671109016219725825,373,979,979
670995969505435648,235,943,943
670842764863651840,7407,21382,21382
670840546554966016,165,512,512
670838202509447168,586,956,956
670833812859932673,108,372,372
670832455012716544,181,627,627
670826280409919488,3435,4750,4750
670823764196741120,157,658,658
670822709593571328,82,535,535
670815497391357952,1284,2710,2710
670811965569282048,226,958,958
670807719151067136,422,1029,1029
670804601705242624,804,1692,1692
670803562457407488,75,296,296
670797304698376195,199,645,645
670792680469889025,234,720,720
670789397210615808,209,569,569
670786190031921152,164,516,516
670783437142401025,323,711,711
670782429121134593,643,1314,1314
670780561024270336,246,687,687
670778058496974848,62,291,291
670764103623966721,364,936,936
670755717859713024,86,386,386
670733412878163972,440,830,830
670727704916926465,311,718,718
670717338665226240,407,1020,1020
670704688707301377,311,677,677
670691627984359425,207,506,506
670679630144274432,235,645,645
670676092097810432,35,211,211
670668383499735048,4220,9201,9201
670474236058800128,626,1309,1309
670468609693655041,77,308,308
670465786746662913,457,841,841
670452855871037440,173,479,479
670449342516494336,559,1057,1057
670444955656130560,1712,5899,5899
670442337873600512,173,569,569
670435821946826752,427,913,913
670434127938719744,551,1237,1237
670433248821026816,98,289,289
670428280563085312,509,1194,1194
670427002554466305,140,451,451
670421925039075328,537,1106,1106
670420569653809152,261,528,528
670417414769758208,280,488,488
670411370698022913,753,1751,1751
670408998013820928,182,476,476
670403879788544000,125,368,368
670385711116361728,169,482,482
670374371102445568,230,656,656
670361874861563904,54,285,285
670338931251150849,95,366,366
670319130621435904,1049,3367,3367
670303360680108032,104,376,376
670290420111441920,245,614,614
670093938074779648,274,889,889
670086499208155136,212,601,601
670079681849372674,1038,1911,1911
670073503555706880,673,1358,1358
670069087419133954,204,528,528
670061506722140161,280,648,648
670055038660800512,276,583,583
670046952931721218,147,561,561
670040295598354432,95,641,641
670037189829525505,233,514,514
670003130994700288,76,284,284
669993076832759809,66,277,277
669972011175813120,130,384,384
669970042633789440,43,262,262
669942763794931712,129,434,434
669926384437997569,80,328,328
669923323644657664,50,198,198
669753178989142016,333,690,690
669749430875258880,55,224,224
669684865554620416,74,438,438
669683899023405056,91,332,332
669682095984410625,111,306,306
669680153564442624,240,572,572
669661792646373376,356,701,701
669625907762618368,1539,3046,3046
669603084620980224,315,831,831
669597912108789760,127,439,439
669583744538451968,783,1294,1294
669573570759163904,117,380,380
669571471778410496,860,1378,1378
669567591774625800,44,199,199
669564461267722241,99,328,328
669393256313184256,60,305,305
669375718304980992,616,1150,1150
669371483794317312,145,425,425
669367896104181761,126,398,398
669363888236994561,197,545,545
669359674819481600,101,321,321
669354382627049472,1071,2326,2326
669353438988365824,221,556,556
669351434509529089,149,370,370
669328503091937280,353,885,885
669327207240699904,98,486,486
669324657376567296,179,430,430
669216679721873412,341,1028,1028
669214165781868544,133,375,375
669203728096960512,398,867,867
669037058363662336,258,561,561
669015743032369152,319,635,635
669006782128353280,204,500,500
669000397445533696,5411,18122,18122
668994913074286592,184,382,382
668992363537309700,287,640,640
668989615043424256,284,582,582
668988183816871936,387,780,780
668986018524233728,133,465,465
668981893510119424,253,466,466
668979806671884288,284,687,687
668975677807423489,490,1130,1130
668967877119254528,18,123,123
668960084974809088,206,600,600
668955713004314625,62,234,234
668932921458302977,48,224,224
668902994700836864,85,271,271
668892474547511297,122,342,342
668872652652679168,258,463,463
668852170888998912,139,399,399
668826086256599040,110,374,374
668815180734689280,217,477,477
668779399630725120,318,618,618
668655139528511488,183,459,459
668645506898350081,449,752,752
668643542311546881,439,760,760
668641109086707712,456,923,923
668636665813057536,426,894,894
668633411083464705,1362,2416,2416
668631377374486528,273,603,603
668627278264475648,95,271,271
668625577880875008,107,322,322
668623201287675904,646,1228,1228
668620235289837568,35,180,180
668614819948453888,265,533,533
668587383441514497,911,1444,1444
668567822092664832,45,203,203
668544745690562560,193,439,439
668542336805281792,178,387,387
668537837512433665,61,220,220
668528771708952576,187,395,395
668507509523615744,86,269,269
668496999348633600,113,349,349
668484198282485761,203,358,358
668480044826800133,125,382,382
668466899341221888,433,750,750
668297328638447616,252,541,541
668291999406125056,26,208,208
668286279830867968,109,427,427
668274247790391296,193,700,700
668268907921326080,204,473,473
668256321989451776,505,1126,1126
668248472370458624,398,813,813
668237644992782336,2368,5315,5315
668226093875376128,84,241,241
668221241640230912,169,442,442
668204964695683073,168,477,477
668190681446379520,169,560,560
668171859951755264,159,414,414
668154635664932864,265,428,428
668142349051129856,233,497,497
668113020489474048,206,564,564
667937095915278337,675,1090,1090
667924896115245057,95,260,260
667915453470232577,46,180,180
667911425562669056,238,421,421
667902449697558528,323,738,738
667886921285246976,896,1616,1616
667885044254572545,388,714,714
667878741721415682,100,340,340
667873844930215936,330,535,535
667866724293877760,877,2642,2642
667861340749471744,68,217,217
667832474953625600,53,246,246
667806454573760512,411,906,906
667801013445750784,80,276,276
667793409583771648,277,591,591
667782464991965184,208,353,353
667773195014021121,44,199,199
667766675769573376,184,367,367
667728196545200128,125,319,319
667724302356258817,261,417,417
667550904950915073,28,0,0
667550882905632768,25,0,0
667549055577362432,1890,4966,4966
667546741521195010,104,299,299
667544320556335104,449,745,745
667538891197542400,57,171,171
667534815156183040,439,702,702
667530908589760512,204,403,403
667524857454854144,950,1465,1465
667517642048163840,163,326,326
667509364010450944,1831,5864,5864
667502640335572993,191,473,473
667495797102141441,227,443,443
667491009379606528,186,447,447
667470559035432960,85,220,220
667455448082227200,53,167,167
667453023279554560,69,277,277
667443425659232256,479,669,669
667437278097252352,198,388,388
667435689202614272,75,263,263
667405339315146752,192,401,401
667393430834667520,50,164,164
667369227918143488,141,323,323
667211855547486208,209,417,417
667200525029539841,224,531,531
667192066997374976,84,322,322
667188689915760640,327,632,632
667182792070062081,5152,12190,12190
667177989038297088,47,158,158
667176164155375616,375,512,512
667174963120574464,69,216,216
667171260800061440,72,184,184
667165590075940865,942,2320,2320
667160273090932737,50,213,213
667152164079423490,14357,41537,41537
667138269671505920,1829,3916,3916
667119796878725120,102,280,280
667090893657276420,104,279,279
667073648344346624,101,342,342
667070482143944705,12,71,71
667065535570550784,39,139,139
667062181243039745,46,190,190
667044094246576128,43,158,158
667012601033924608,183,385,385
666996132027977728,77,208,208
666983947667116034,832,2180,2180
666837028449972224,462,686,686
666835007768551424,63,179,179
666826780179869698,77,215,215
666817836334096384,205,430,430
666804364988780544,79,204,204
666786068205871104,401,646,646
666781792255496192,167,320,320
666776908487630848,146,297,297
666739327293083650,59,203,203
666701168228331520,179,366,366
666691418707132416,41,158,158
666649482315059201,515,975,975
666644823164719104,66,203,203
666454714377183233,174,438,438
666447344410484738,18,87,87
666437273139982337,40,106,106
666435652385423360,41,132,132
666430724426358785,159,269,269
666428276349472768,64,135,135
666421158376562688,90,264,264
666418789513326592,39,101,101
666411507551481857,257,363,363
666407126856765440,30,92,92
666396247373291520,66,146,146
666373753744588802,72,158,158
666362758909284353,462,640,640
666353288456101888,56,170,170
666345417576210432,120,231,231
666337882303524864,78,162,162
666293911632134144,287,417,417
666287406224695296,54,119,119
666273097616637952,66,148,148
666268910803644416,38,97,97
666104133288665088,5359,12517,12517
666102155909144576,11,63,63
666099513787052032,53,132,132
666094000022159362,63,139,139
666082916733198337,37,90,90
666073100786774016,129,272,272
666071193221509120,49,125,125
666063827256086533,178,389,389
666058600524156928,46,97,97
666057090499244032,111,245,245
666055525042405380,193,360,360
666051853826850816,685,1009,1009
666050758794694657,49,111,111
666049248165822465,35,85,85
666044226329800704,113,243,243
666033412701032449,35,98,98
666029285002620928,39,111,111
666020888022790149,416,2225,2225
